familia,indicador,escopo,recorte,valor,numerador,denominador,unidade,gerado_em
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite tuberculosa,5.4,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite tuberculosa,50.0,1.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite viral/asséptica,6.0,,9,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite viral/asséptica,14.2,,9,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,DIAMANTINO | Meningite viral/asséptica,0.0,0.0,9,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Outras etiologias,4.0,,51,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,DIAMANTINO | Outras etiologias,21.0,,51,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,DIAMANTINO | Outras etiologias,27.450980392156865,14.0,51,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Doença meningocócica,2.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Doença meningocócica,2.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUARA | Doença meningocócica,0.0,0.0,3,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite bacteriana/outras bactérias,1.0,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite bacteriana/outras bactérias,3.1000000000000005,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUARA | Meningite bacteriana/outras bactérias,75.0,3.0,4,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite fúngica,2.5,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite fúngica,4.5,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUARA | Meningite fúngica,50.0,1.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite não especificada,5.0,,7,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite não especificada,12.400000000000002,,7,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUARA | Meningite não especificada,14.285714285714285,1.0,7,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite pneumocócica,4.5,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite pneumocócica,8.100000000000001,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUARA | Meningite pneumocócica,0.0,0.0,4,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite tuberculosa,7.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite tuberculosa,7.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUARA | Meningite tuberculosa,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite viral/asséptica,5.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Meningite viral/asséptica,7.4,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUARA | Meningite viral/asséptica,0.0,0.0,3,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Outras etiologias,3.0,,44,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUARA | Outras etiologias,9.0,,44,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUARA | Outras etiologias,27.27272727272727,12.0,44,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Doença meningocócica,6.0,,6,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Doença meningocócica,19.5,,6,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUINA | Doença meningocócica,16.666666666666664,1.0,6,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite bacteriana/outras bactérias,3.0,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite bacteriana/outras bactérias,4.7,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUINA | Meningite bacteriana/outras bactérias,0.0,0.0,4,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite fúngica,34.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite fúngica,49.2,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUINA | Meningite fúngica,0.0,0.0,3,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite não especificada,4.0,,15,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite não especificada,11.999999999999998,,15,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUINA | Meningite não especificada,20.0,3.0,15,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite pneumocócica,1.0,,7,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite pneumocócica,7.000000000000002,,7,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUINA | Meningite pneumocócica,71.42857142857143,5.0,7,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite tuberculosa,22.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite tuberculosa,22.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUINA | Meningite tuberculosa,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite viral/asséptica,10.0,,5,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Meningite viral/asséptica,27.6,,5,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUINA | Meningite viral/asséptica,0.0,0.0,5,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Outras etiologias,4.0,,54,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,JUINA | Outras etiologias,14.400000000000006,,54,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,JUINA | Outras etiologias,22.22222222222222,12.0,54,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Doença meningocócica,7.0,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Doença meningocócica,13.7,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Doença meningocócica,50.0,2.0,4,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite bacteriana/outras bactérias,3.0,,9,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite bacteriana/outras bactérias,6.4,,9,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite bacteriana/outras bactérias,11.11111111111111,1.0,9,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite fúngica,13.0,,6,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite fúngica,20.0,,6,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite fúngica,0.0,0.0,6,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite não especificada,3.0,,24,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite não especificada,32.19999999999998,,24,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite não especificada,33.33333333333333,8.0,24,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite pneumocócica,1.0,,5,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite pneumocócica,1.6,,5,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite pneumocócica,80.0,4.0,5,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite tuberculosa,4.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite tuberculosa,4.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite tuberculosa,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite viral/asséptica,2.0,,5,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite viral/asséptica,6.4,,5,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Meningite viral/asséptica,20.0,1.0,5,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Outras etiologias,3.0,,88,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Outras etiologias,10.599999999999994,,88,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PEIXOTO DE AZEVEDO | Outras etiologias,37.5,33.0,88,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Doença meningocócica,2.0,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Doença meningocócica,5.2,,3,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Doença meningocócica,33.33333333333333,1.0,3,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite bacteriana/outras bactérias,4.0,,27,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite bacteriana/outras bactérias,12.800000000000004,,27,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite bacteriana/outras bactérias,11.11111111111111,3.0,27,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite não especificada,5.0,,39,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite não especificada,14.600000000000009,,39,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite não especificada,12.82051282051282,5.0,39,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite pneumocócica,35.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite pneumocócica,35.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite pneumocócica,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite tuberculosa,31.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite tuberculosa,39.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite tuberculosa,0.0,0.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite viral/asséptica,4.0,,34,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite viral/asséptica,13.499999999999996,,34,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Meningite viral/asséptica,23.52941176470588,8.0,34,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Outras etiologias,3.0,,55,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Outras etiologias,26.200000000000003,,55,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PONTES E LACERDA | Outras etiologias,30.909090909090907,17.0,55,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Doença meningocócica,2.0,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Doença meningocócica,2.8,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Doença meningocócica,50.0,1.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite bacteriana/outras bactérias,6.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite bacteriana/outras bactérias,6.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite bacteriana/outras bactérias,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite fúngica,21.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite fúngica,21.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite fúngica,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite não especificada,10.0,,10,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite não especificada,22.699999999999996,,10,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite não especificada,20.0,2.0,10,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite pneumocócica,5.5,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite pneumocócica,8.3,,2,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite pneumocócica,0.0,0.0,2,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite tuberculosa,34.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite tuberculosa,34.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Meningite tuberculosa,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Outras etiologias,3.0,,45,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Outras etiologias,13.600000000000001,,45,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,PORTO ALEGRE DO NORTE | Outras etiologias,28.888888888888886,13.0,45,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Doença meningocócica,2.0,,48,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Doença meningocócica,6.0,,48,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Doença meningocócica,41.66666666666667,20.0,48,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite bacteriana/outras bactérias,5.0,,75,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite bacteriana/outras bactérias,16.800000000000026,,75,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite bacteriana/outras bactérias,25.333333333333336,19.0,75,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite fúngica,6.0,,31,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite fúngica,31.0,,31,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite fúngica,12.903225806451612,4.0,31,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite não especificada,4.0,,170,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite não especificada,11.099999999999994,,170,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite não especificada,23.52941176470588,40.0,170,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite pneumocócica,3.0,,90,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite pneumocócica,12.200000000000017,,90,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite pneumocócica,21.11111111111111,19.0,90,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite por Hib/Hemófilo,13.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite por Hib/Hemófilo,13.0,,1,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite por Hib/Hemófilo,0.0,0.0,1,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite tuberculosa,10.5,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite tuberculosa,28.800000000000004,,4,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite tuberculosa,25.0,1.0,4,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite viral/asséptica,4.0,,218,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite viral/asséptica,9.0,,218,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Meningite viral/asséptica,20.642201834862387,45.0,218,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Outras etiologias,3.0,,247,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Outras etiologias,12.0,,247,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,RONDONOPOLIS | Outras etiologias,31.57894736842105,78.0,247,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,SAO FELIX DO ARAGUAIA | Outras etiologias,2.0,,10,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,SAO FELIX DO ARAGUAIA | Outras etiologias,4.599999999999998,,10,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,SAO FELIX DO ARAGUAIA | Outras etiologias,30.0,3.0,10,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Doença meningocócica,2.5,,66,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Doença meningocócica,7.5,,66,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,SINOP | Doença meningocócica,24.242424242424242,16.0,66,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite bacteriana/outras bactérias,4.0,,67,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite bacteriana/outras bactérias,13.399999999999999,,67,dias,2026-07-29T12:37:49
oportunidade_deteccao,pct_notificacao_le_1d,REGIONAL_CLASSIFICACAO,SINOP | Meningite bacteriana/outras bactérias,14.925373134328357,10.0,67,%,2026-07-29T12:37:49
oportunidade_deteccao,p50_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite fúngica,10.0,,24,dias,2026-07-29T12:37:49
oportunidade_deteccao,p90_deteccao_dias,REGIONAL_CLASSIFICACAO,SINOP | Meningite fúngica,28.499999999999996,,24,dias,2026-07-29T12:37:49
