ano_evento_v17,codigo_municipio_v17,municipio_v17,regional_v17,classificacao_agrupada_v17,casos,confirmados,hospitalizacoes,obitos_meningite,populacao,incidencia_100mil,mortalidade_100mil,letalidade_confirmados
2024,510340,CUIABA,CUIABA,Meningite viral/asséptica,2,2,2,0,682932.0,0.29285492552699244,0.0,0.0
2024,510340,CUIABA,CUIABA,Outras etiologias,35,0,29,0,682932.0,5.124961196722368,0.0,
2024,510350,DIAMANTINO,DIAMANTINO,Doença meningocócica,1,1,1,0,22479.0,4.448596467814404,0.0,0.0
2024,510360,DOM AQUINO,RONDONOPOLIS,Meningite bacteriana/outras bactérias,1,1,1,0,7915.0,12.634238787113077,0.0,0.0
2024,510370,FELIZ NATAL,SINOP,Outras etiologias,1,0,1,0,10564.0,9.46611132146914,0.0,
2024,510410,GUARANTA DO NORTE,PEIXOTO DE AZEVEDO,Meningite bacteriana/outras bactérias,1,1,1,1,31328.0,3.192032686414709,3.192032686414709,100.0
2024,510410,GUARANTA DO NORTE,PEIXOTO DE AZEVEDO,Outras etiologias,4,0,4,0,31328.0,12.768130745658835,0.0,
2024,510420,GUIRATINGA,RONDONOPOLIS,Meningite fúngica,1,1,1,0,10532.0,9.4948727687049,0.0,0.0
2024,510454,ITANHANGA,SINOP,Meningite fúngica,1,1,1,0,8049.0,12.423903590508138,0.0,0.0
2024,510454,ITANHANGA,SINOP,Outras etiologias,1,0,1,0,8049.0,12.423903590508138,0.0,
2024,510480,JACIARA,RONDONOPOLIS,Meningite não especificada,1,1,1,0,29560.0,3.3829499323410017,0.0,0.0
2024,510510,JUARA,JUARA,Meningite não especificada,1,1,1,0,35899.0,2.785592913451628,0.0,0.0
2024,510510,JUARA,JUARA,Outras etiologias,4,0,3,0,35899.0,11.142371653806512,0.0,
2024,510515,JUINA,JUINA,Meningite bacteriana/outras bactérias,1,1,1,0,47800.0,2.0920502092050213,0.0,0.0
2024,510515,JUINA,JUINA,Meningite não especificada,1,1,1,0,47800.0,2.0920502092050213,0.0,0.0
2024,510515,JUINA,JUINA,Outras etiologias,2,0,2,0,47800.0,4.1841004184100425,0.0,
2024,510517,JURUENA,JUINA,Outras etiologias,1,0,1,0,10149.0,9.853187506158243,0.0,
2024,510520,JUSCIMEIRA,RONDONOPOLIS,Outras etiologias,1,0,1,0,11620.0,8.605851979345957,0.0,
2024,510523,LAMBARI D OESTE,CACERES,Meningite não especificada,1,1,1,0,4724.0,21.168501270110074,0.0,0.0
2024,510525,LUCAS DO RIO VERDE,SINOP,Meningite bacteriana/outras bactérias,2,2,0,2,92256.0,2.1678806798473813,2.1678806798473813,100.0
2024,510525,LUCAS DO RIO VERDE,SINOP,Outras etiologias,4,0,4,0,92256.0,4.335761359694763,0.0,
2024,510562,MIRASSOL D OESTE,CACERES,Meningite fúngica,1,1,1,0,27511.0,3.6349096724946386,0.0,0.0
2024,510562,MIRASSOL D OESTE,CACERES,Meningite não especificada,1,1,1,0,27511.0,3.6349096724946386,0.0,0.0
2024,510562,MIRASSOL D OESTE,CACERES,Outras etiologias,1,0,0,0,27511.0,3.6349096724946386,0.0,
2024,510590,NOBRES,DIAMANTINO,Meningite não especificada,1,1,1,1,15753.0,6.347997206881229,6.347997206881229,100.0
2024,510619,NOVA SANTA HELENA,COLIDER,Outras etiologias,1,0,1,0,4431.0,22.568269013766646,0.0,
2024,510622,NOVA MUTUM,SINOP,Meningite não especificada,3,3,3,0,61223.0,4.900119236234748,0.0,0.0
2024,510625,NOVA XAVANTINA,BARRA DO GARCAS,Meningite não especificada,1,1,1,1,25486.0,3.9237228282194145,3.9237228282194145,100.0
2024,510627,NOVO HORIZONTE DO NORTE,JUARA,Outras etiologias,1,0,1,0,3307.0,30.23888720895071,0.0,
2024,510637,PEDRA PRETA,RONDONOPOLIS,Meningite não especificada,1,1,1,0,18722.0,5.341309689135776,0.0,0.0
2024,510637,PEDRA PRETA,RONDONOPOLIS,Outras etiologias,1,0,1,0,18722.0,5.341309689135776,0.0,
2024,510642,PEIXOTO DE AZEVEDO,PEIXOTO DE AZEVEDO,Meningite não especificada,1,1,1,0,33599.0,2.9762790559242838,0.0,0.0
2024,510642,PEIXOTO DE AZEVEDO,PEIXOTO DE AZEVEDO,Outras etiologias,1,0,1,0,33599.0,2.9762790559242838,0.0,
2024,510650,POCONE,CUIABA,Outras etiologias,1,0,1,0,31269.0,3.1980555822060186,0.0,
2024,510675,PONTES E LACERDA,PONTES E LACERDA,Meningite bacteriana/outras bactérias,1,1,1,0,54795.0,1.8249840313897252,0.0,0.0
2024,510675,PONTES E LACERDA,PONTES E LACERDA,Meningite não especificada,3,3,3,1,54795.0,5.4749520941691765,1.8249840313897252,33.33333333333333
2024,510675,PONTES E LACERDA,PONTES E LACERDA,Outras etiologias,2,0,2,0,54795.0,3.6499680627794504,0.0,
2024,510680,PORTO DOS GAUCHOS,JUARA,Outras etiologias,1,0,0,0,5690.0,17.574692442882252,0.0,
2024,510700,POXOREO,RONDONOPOLIS,Meningite bacteriana/outras bactérias,1,1,1,0,24587.0,4.067189978443893,0.0,0.0
2024,510700,POXOREO,RONDONOPOLIS,Meningite não especificada,2,2,2,0,24587.0,8.134379956887786,0.0,0.0
2024,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,Meningite bacteriana/outras bactérias,4,4,4,1,92927.0,4.304454033811487,1.0761135084528717,25.0
2024,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,Meningite não especificada,2,2,2,0,92927.0,2.1522270169057434,0.0,0.0
2024,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,Meningite viral/asséptica,1,1,1,0,92927.0,1.0761135084528717,0.0,0.0
2024,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,Outras etiologias,1,1,1,0,92927.0,1.0761135084528717,0.0,0.0
2024,510706,QUERENCIA,AGUA BOA,Outras etiologias,3,0,1,0,29820.0,10.060362173038229,0.0,
2024,510720,RIO BRANCO,CACERES,Meningite não especificada,1,1,1,0,4489.0,22.276676319893074,0.0,0.0
2024,510724,SANTA CARMEM,SINOP,Outras etiologias,2,0,2,0,5677.0,35.22987493394398,0.0,
2024,510730,SAO JOSE DO RIO CLARO,DIAMANTINO,Meningite fúngica,1,1,1,1,14662.0,6.820351930159596,6.820351930159596,100.0
2024,510740,SAO PEDRO DA CIPA,RONDONOPOLIS,Meningite não especificada,2,2,2,1,4247.0,47.09206498704968,23.54603249352484,50.0
2024,510740,SAO PEDRO DA CIPA,RONDONOPOLIS,Outras etiologias,1,0,1,0,4247.0,23.54603249352484,0.0,
2024,510760,RONDONOPOLIS,RONDONOPOLIS,Meningite bacteriana/outras bactérias,3,3,2,0,259167.0,1.157554781280024,0.0,0.0
2024,510760,RONDONOPOLIS,RONDONOPOLIS,Meningite não especificada,8,8,8,2,259167.0,3.0868127500800644,0.7717031875200161,25.0
2024,510760,RONDONOPOLIS,RONDONOPOLIS,Meningite pneumocócica,4,4,4,1,259167.0,1.5434063750400322,0.38585159376000805,25.0
2024,510760,RONDONOPOLIS,RONDONOPOLIS,Meningite tuberculosa,1,1,1,0,259167.0,0.38585159376000805,0.0,0.0
2024,510760,RONDONOPOLIS,RONDONOPOLIS,Meningite viral/asséptica,2,2,2,0,259167.0,0.7717031875200161,0.0,0.0
2024,510760,RONDONOPOLIS,RONDONOPOLIS,Outras etiologias,9,0,7,0,259167.0,3.4726643438400724,0.0,
2024,510770,ROSARIO OESTE,DIAMANTINO,Meningite tuberculosa,1,1,1,0,15236.0,6.563402467839328,0.0,0.0
2024,510787,SAPEZAL,TANGARA DA SERRA,Meningite não especificada,1,1,1,1,31499.0,3.174703958855837,3.174703958855837,100.0
2024,510787,SAPEZAL,TANGARA DA SERRA,Outras etiologias,1,0,1,0,31499.0,3.174703958855837,0.0,
2024,510790,SINOP,SINOP,Meningite não especificada,5,5,4,0,216029.0,2.314504071212661,0.0,0.0
2024,510790,SINOP,SINOP,Meningite pneumocócica,1,1,1,0,216029.0,0.46290081424253227,0.0,0.0
2024,510790,SINOP,SINOP,Outras etiologias,11,2,10,0,216029.0,5.091908956667855,0.0,0.0
2024,510792,SORRISO,SINOP,Meningite bacteriana/outras bactérias,1,1,1,1,120561.0,0.8294556282711656,0.8294556282711656,100.0
2024,510792,SORRISO,SINOP,Meningite fúngica,1,1,1,0,120561.0,0.8294556282711656,0.0,0.0
2024,510792,SORRISO,SINOP,Meningite pneumocócica,1,1,1,0,120561.0,0.8294556282711656,0.0,0.0
2024,510792,SORRISO,SINOP,Outras etiologias,1,0,1,0,120561.0,0.8294556282711656,0.0,
2024,510795,TANGARA DA SERRA,TANGARA DA SERRA,Meningite bacteriana/outras bactérias,1,1,1,0,112547.0,0.8885176859445387,0.0,0.0
2024,510795,TANGARA DA SERRA,TANGARA DA SERRA,Meningite não especificada,1,1,1,1,112547.0,0.8885176859445387,0.8885176859445387,100.0
2024,510795,TANGARA DA SERRA,TANGARA DA SERRA,Outras etiologias,8,0,8,0,112547.0,7.10814148755631,0.0,
2024,510805,TERRA NOVA DO NORTE,PEIXOTO DE AZEVEDO,Outras etiologias,1,0,1,0,10641.0,9.3976130062964,0.0,
2024,510830,UNIAO DO SUL,SINOP,Outras etiologias,1,0,1,0,3897.0,25.660764690787786,0.0,
2024,510840,VARZEA GRANDE,CUIABA,Meningite não especificada,5,5,5,0,314627.0,1.5891833822272086,0.0,0.0
2024,510840,VARZEA GRANDE,CUIABA,Meningite viral/asséptica,2,2,2,1,314627.0,0.6356733528908836,0.3178366764454418,50.0
2024,510840,VARZEA GRANDE,CUIABA,Outras etiologias,18,0,14,0,314627.0,5.721060176017952,0.0,
2024,510850,VERA,SINOP,Outras etiologias,1,0,1,0,10584.0,9.44822373393802,0.0,
2024,510860,VILA RICA,PORTO ALEGRE DO NORTE,Outras etiologias,2,0,2,0,19827.0,10.087254753618803,0.0,
2024,510885,NOVA MARILANDIA,TANGARA DA SERRA,Meningite bacteriana/outras bactérias,1,1,1,1,3678.0,27.188689505165847,27.188689505165847,100.0
2025,510020,AGUA BOA,AGUA BOA,Outras etiologias,2,0,2,0,32099.0,6.230723698557587,0.0,
2025,510025,ALTA FLORESTA,ALTA FLORESTA,Meningite não especificada,1,1,1,0,62158.0,1.608803372051868,0.0,0.0
2025,510025,ALTA FLORESTA,ALTA FLORESTA,Meningite pneumocócica,1,1,1,1,62158.0,1.608803372051868,1.608803372051868,100.0
2025,510025,ALTA FLORESTA,ALTA FLORESTA,Outras etiologias,1,0,1,0,62158.0,1.608803372051868,0.0,
2025,510130,ARENAPOLIS,TANGARA DA SERRA,Outras etiologias,1,0,1,0,10769.0,9.285913269570061,0.0,
2025,510140,ARIPUANA,JUINA,Outras etiologias,1,0,0,0,26558.0,3.7653437758867385,0.0,
2025,510180,BARRA DO GARCAS,BARRA DO GARCAS,Doença meningocócica,1,1,1,0,73878.0,1.3535829340263679,0.0,0.0
2025,510180,BARRA DO GARCAS,BARRA DO GARCAS,Meningite bacteriana/outras bactérias,1,1,1,0,73878.0,1.3535829340263679,0.0,0.0
2025,510180,BARRA DO GARCAS,BARRA DO GARCAS,Meningite não especificada,1,1,1,0,73878.0,1.3535829340263679,0.0,0.0
2025,510180,BARRA DO GARCAS,BARRA DO GARCAS,Outras etiologias,4,0,4,0,73878.0,5.4143317361054715,0.0,
2025,510250,CACERES,CACERES,Meningite bacteriana/outras bactérias,1,1,1,0,91767.0,1.089716346834919,0.0,0.0
2025,510250,CACERES,CACERES,Meningite não especificada,6,6,6,1,91767.0,6.538298081009513,1.089716346834919,16.666666666666664
2025,510250,CACERES,CACERES,Outras etiologias,3,0,2,0,91767.0,3.2691490405047565,0.0,
2025,510263,CAMPO NOVO DO PARECIS,TANGARA DA SERRA,Meningite não especificada,1,1,1,0,51722.0,1.9334132477475734,0.0,0.0
2025,510263,CAMPO NOVO DO PARECIS,TANGARA DA SERRA,Outras etiologias,6,0,6,0,51722.0,11.600479486485442,0.0,
2025,510267,CAMPO VERDE,RONDONOPOLIS,Outras etiologias,2,0,2,0,49053.0,4.077222595967627,0.0,
2025,510269,CANABRAVA DO NORTE,PORTO ALEGRE DO NORTE,Outras etiologias,1,0,1,0,4451.0,22.46686137946529,0.0,
2025,510270,CANARANA,AGUA BOA,Outras etiologias,2,0,2,0,28324.0,7.061149555147578,0.0,
2025,510279,CARLINDA,ALTA FLORESTA,Meningite não especificada,1,1,1,0,10260.0,9.746588693957115,0.0,0.0
2025,510300,CHAPADA DOS GUIMARAES,CUIABA,Meningite fúngica,1,1,1,0,19458.0,5.139274334463974,0.0,0.0
2025,510300,CHAPADA DOS GUIMARAES,CUIABA,Outras etiologias,2,0,1,0,19458.0,10.278548668927948,0.0,
2025,510320,COLIDER,COLIDER,Meningite fúngica,1,1,1,0,32054.0,3.1197354464341425,0.0,0.0
2025,510320,COLIDER,COLIDER,Meningite tuberculosa,1,1,1,0,32054.0,3.1197354464341425,0.0,0.0
2025,510325,COLNIZA,JUINA,Outras etiologias,1,0,1,0,26026.0,3.8423115346192267,0.0,
2025,510330,COMODORO,PONTES E LACERDA,Meningite não especificada,1,1,1,0,18469.0,5.414478315014349,0.0,0.0
2025,510335,CONFRESA,PORTO ALEGRE DO NORTE,Meningite pneumocócica,1,1,1,1,38460.0,2.6001040041601664,2.6001040041601664,100.0
2025,510335,CONFRESA,PORTO ALEGRE DO NORTE,Outras etiologias,3,0,3,0,38460.0,7.800312012480499,0.0,
2025,510340,CUIABA,CUIABA,Meningite bacteriana/outras bactérias,7,7,7,2,691875.0,1.011743450767841,0.28906955736224027,28.57142857142857
2025,510340,CUIABA,CUIABA,Meningite fúngica,5,5,5,2,691875.0,0.7226738934056007,0.28906955736224027,40.0
2025,510340,CUIABA,CUIABA,Meningite não especificada,6,6,6,0,691875.0,0.8672086720867208,0.0,0.0
2025,510340,CUIABA,CUIABA,Meningite pneumocócica,2,2,2,1,691875.0,0.28906955736224027,0.14453477868112014,50.0
2025,510340,CUIABA,CUIABA,Meningite por Hib/Hemófilo,2,2,2,0,691875.0,0.28906955736224027,0.0,0.0
2025,510340,CUIABA,CUIABA,Meningite tuberculosa,1,1,1,0,691875.0,0.14453477868112014,0.0,0.0
2025,510340,CUIABA,CUIABA,Meningite viral/asséptica,1,1,1,0,691875.0,0.14453477868112014,0.0,0.0
2025,510340,CUIABA,CUIABA,Outras etiologias,48,1,41,0,691875.0,6.9376693766937665,0.0,0.0
2025,510350,DIAMANTINO,DIAMANTINO,Doença meningocócica,1,1,0,1,22623.0,4.420280245767581,4.420280245767581,100.0
2025,510350,DIAMANTINO,DIAMANTINO,Meningite bacteriana/outras bactérias,1,1,1,1,22623.0,4.420280245767581,4.420280245767581,100.0
2025,510350,DIAMANTINO,DIAMANTINO,Outras etiologias,1,0,1,0,22623.0,4.420280245767581,0.0,
2025,510370,FELIZ NATAL,SINOP,Meningite não especificada,1,1,1,0,10523.0,9.502993442934525,0.0,0.0
2025,510370,FELIZ NATAL,SINOP,Outras etiologias,1,0,1,0,10523.0,9.502993442934525,0.0,
2025,510410,GUARANTA DO NORTE,PEIXOTO DE AZEVEDO,Outras etiologias,1,0,1,0,31209.0,3.2042039155371844,0.0,
2025,510510,JUARA,JUARA,Outras etiologias,5,0,5,0,36089.0,13.85463714705312,0.0,
2025,510515,JUINA,JUINA,Meningite não especificada,1,1,1,0,48396.0,2.0662864699561947,0.0,0.0
2025,510517,JURUENA,JUINA,Outras etiologias,1,0,1,0,10057.0,9.943323058566172,0.0,
2025,510525,LUCAS DO RIO VERDE,SINOP,Outras etiologias,2,0,2,0,95792.0,2.0878570235510274,0.0,
2025,510558,MARCELANDIA,COLIDER,Outras etiologias,4,0,4,0,11355.0,35.22677234698371,0.0,
2025,510560,MATUPA,PEIXOTO DE AZEVEDO,Meningite não especificada,1,1,1,0,21959.0,4.553941436313129,0.0,0.0
2025,510560,MATUPA,PEIXOTO DE AZEVEDO,Outras etiologias,1,0,1,0,21959.0,4.553941436313129,0.0,
2025,510562,MIRASSOL D OESTE,CACERES,Meningite não especificada,1,1,1,0,27637.0,3.618337735644245,0.0,0.0
2025,510590,NOBRES,DIAMANTINO,Meningite viral/asséptica,1,1,1,0,15796.0,6.330716637123322,0.0,0.0
2025,510620,NOVA BRASILANDIA,CUIABA,Meningite viral/asséptica,1,1,1,0,3791.0,26.37826431020839,0.0,0.0
2025,510623,NOVA OLIMPIA,TANGARA DA SERRA,Outras etiologias,1,0,1,0,16204.0,6.171315724512466,0.0,
2025,510628,NOVO SAO JOAQUIM,BARRA DO GARCAS,Outras etiologias,1,0,1,0,7239.0,13.814062715844731,0.0,
2025,510642,PEIXOTO DE AZEVEDO,PEIXOTO DE AZEVEDO,Outras etiologias,2,1,2,1,33754.0,5.925223677193815,2.9626118385969074,100.0
2025,510650,POCONE,CUIABA,Outras etiologias,3,0,3,0,31203.0,9.614460148062687,0.0,
2025,510675,PONTES E LACERDA,PONTES E LACERDA,Meningite não especificada,3,3,3,0,55762.0,5.38000789067824,0.0,0.0
2025,510675,PONTES E LACERDA,PONTES E LACERDA,Outras etiologias,7,0,1,0,55762.0,12.553351744915892,0.0,
2025,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,Outras etiologias,1,0,1,0,96006.0,1.0416015665687561,0.0,
2025,510706,QUERENCIA,AGUA BOA,Outras etiologias,1,0,1,0,31100.0,3.215434083601286,0.0,
2025,510718,RIBEIRAO CASCALHEIRA,AGUA BOA,Outras etiologias,1,0,1,0,10541.0,9.48676596148373,0.0,
2025,510729,SAO JOSE DO POVO,RONDONOPOLIS,Outras etiologias,1,0,1,0,2716.0,36.81885125184094,0.0,
2025,510730,SAO JOSE DO RIO CLARO,DIAMANTINO,Outras etiologias,2,0,2,0,14455.0,13.836042891732966,0.0,
2025,510735,SAO JOSE DO XINGU,PORTO ALEGRE DO NORTE,Outras etiologias,2,0,2,0,6234.0,32.08213025344883,0.0,
2025,510760,RONDONOPOLIS,RONDONOPOLIS,Doença meningocócica,2,2,2,0,263708.0,0.758414610099049,0.0,0.0
2025,510760,RONDONOPOLIS,RONDONOPOLIS,Meningite não especificada,6,6,6,3,263708.0,2.2752438302971467,1.1376219151485734,50.0
2025,510760,RONDONOPOLIS,RONDONOPOLIS,Outras etiologias,7,0,5,0,263708.0,2.654451135346671,0.0,
2025,510780,SANTO ANTONIO DO LEVERGER,CUIABA,Outras etiologias,2,0,1,0,16839.0,11.877189856879863,0.0,
2025,510787,SAPEZAL,TANGARA DA SERRA,Outras etiologias,1,0,1,0,32514.0,3.075598203850649,0.0,
2025,510790,SINOP,SINOP,Doença meningocócica,1,1,1,0,223780.0,0.44686745911162745,0.0,0.0
2025,510790,SINOP,SINOP,Meningite bacteriana/outras bactérias,1,1,1,0,223780.0,0.44686745911162745,0.0,0.0
2025,510790,SINOP,SINOP,Meningite não especificada,6,6,6,1,223780.0,2.6812047546697646,0.44686745911162745,16.666666666666664
2025,510790,SINOP,SINOP,Meningite tuberculosa,2,2,2,0,223780.0,0.8937349182232549,0.0,0.0
2025,510790,SINOP,SINOP,Outras etiologias,13,0,12,0,223780.0,5.809276968451157,0.0,
2025,510792,SORRISO,SINOP,Meningite bacteriana/outras bactérias,1,1,1,0,124665.0,0.8021497613604459,0.0,0.0
2025,510792,SORRISO,SINOP,Meningite não especificada,1,1,1,0,124665.0,0.8021497613604459,0.0,0.0
2025,510792,SORRISO,SINOP,Outras etiologias,1,0,1,0,124665.0,0.8021497613604459,0.0,
2025,510794,TABAPORA,JUARA,Outras etiologias,1,0,1,0,9895.0,10.106114199090449,0.0,
2025,510795,TANGARA DA SERRA,TANGARA DA SERRA,Meningite viral/asséptica,3,3,3,0,114603.0,2.617732520091097,0.0,0.0
2025,510795,TANGARA DA SERRA,TANGARA DA SERRA,Outras etiologias,1,0,1,0,114603.0,0.8725775066970323,0.0,
2025,510810,TESOURO,RONDONOPOLIS,Meningite fúngica,1,1,1,0,2935.0,34.07155025553663,0.0,0.0
2025,510840,VARZEA GRANDE,CUIABA,Doença meningocócica,1,1,1,0,318922.0,0.3135562927612394,0.0,0.0
2025,510840,VARZEA GRANDE,CUIABA,Meningite bacteriana/outras bactérias,1,1,1,0,318922.0,0.3135562927612394,0.0,0.0
2025,510840,VARZEA GRANDE,CUIABA,Meningite não especificada,2,2,2,0,318922.0,0.6271125855224788,0.0,0.0
2025,510840,VARZEA GRANDE,CUIABA,Meningite pneumocócica,1,1,1,1,318922.0,0.3135562927612394,0.3135562927612394,100.0
2025,510840,VARZEA GRANDE,CUIABA,Meningite viral/asséptica,2,2,2,0,318922.0,0.6271125855224788,0.0,0.0
2025,510840,VARZEA GRANDE,CUIABA,Outras etiologias,18,0,15,0,318922.0,5.6440132697023095,0.0,
2025,510860,VILA RICA,PORTO ALEGRE DO NORTE,Outras etiologias,1,0,1,0,19686.0,5.079752108097125,0.0,
2025,510885,NOVA MARILANDIA,TANGARA DA SERRA,Outras etiologias,1,0,1,0,3731.0,26.80246582685607,0.0,
2026,510020,AGUA BOA,AGUA BOA,Outras etiologias,1,0,1,0,,,,
2026,510025,ALTA FLORESTA,ALTA FLORESTA,Outras etiologias,2,0,2,0,,,,
2026,510100,ARAGUAIANA,BARRA DO GARCAS,Meningite não especificada,1,1,1,0,,,,0.0
2026,510130,ARENAPOLIS,TANGARA DA SERRA,Outras etiologias,1,0,1,0,,,,
2026,510140,ARIPUANA,JUINA,Outras etiologias,1,0,1,0,,,,
2026,510170,BARRA DO BUGRES,TANGARA DA SERRA,Outras etiologias,1,0,1,0,,,,
2026,510180,BARRA DO GARCAS,BARRA DO GARCAS,Meningite viral/asséptica,1,1,1,0,,,,0.0
2026,510180,BARRA DO GARCAS,BARRA DO GARCAS,Outras etiologias,3,0,3,0,,,,
2026,510250,CACERES,CACERES,Meningite bacteriana/outras bactérias,1,1,1,0,,,,0.0
2026,510250,CACERES,CACERES,Meningite fúngica,1,1,1,0,,,,0.0
2026,510250,CACERES,CACERES,Meningite viral/asséptica,1,1,1,1,,,,100.0
2026,510250,CACERES,CACERES,Outras etiologias,4,0,4,0,,,,
2026,510260,CAMPINAPOLIS,BARRA DO GARCAS,Outras etiologias,1,0,1,0,,,,
2026,510263,CAMPO NOVO DO PARECIS,TANGARA DA SERRA,Outras etiologias,3,0,1,0,,,,
2026,510267,CAMPO VERDE,RONDONOPOLIS,Meningite não especificada,1,1,1,0,,,,0.0
2026,510267,CAMPO VERDE,RONDONOPOLIS,Outras etiologias,1,0,0,0,,,,
2026,510269,CANABRAVA DO NORTE,PORTO ALEGRE DO NORTE,Outras etiologias,1,0,0,0,,,,
2026,510270,CANARANA,AGUA BOA,Meningite não especificada,2,2,2,0,,,,0.0
2026,510270,CANARANA,AGUA BOA,Outras etiologias,2,0,2,0,,,,
2026,510320,COLIDER,COLIDER,Outras etiologias,1,0,1,0,,,,
2026,510340,CUIABA,CUIABA,Meningite bacteriana/outras bactérias,2,2,2,1,,,,50.0
2026,510340,CUIABA,CUIABA,Meningite não especificada,9,9,9,1,,,,11.11111111111111
2026,510340,CUIABA,CUIABA,Meningite pneumocócica,1,1,1,0,,,,0.0
2026,510340,CUIABA,CUIABA,Meningite viral/asséptica,4,4,4,0,,,,0.0
2026,510340,CUIABA,CUIABA,Outras etiologias,20,1,20,0,,,,0.0
2026,510395,GLORIA D OESTE,CACERES,Meningite não especificada,1,1,1,0,,,,0.0
2026,510410,GUARANTA DO NORTE,PEIXOTO DE AZEVEDO,Outras etiologias,2,0,2,0,,,,
2026,510452,IPIRANGA DO NORTE,SINOP,Outras etiologias,1,0,0,0,,,,
2026,510510,JUARA,JUARA,Doença meningocócica,1,1,1,0,,,,0.0
2026,510510,JUARA,JUARA,Outras etiologias,2,0,2,0,,,,
2026,510515,JUINA,JUINA,Meningite pneumocócica,1,1,1,0,,,,0.0
2026,510515,JUINA,JUINA,Outras etiologias,1,0,0,0,,,,
2026,510517,JURUENA,JUINA,Meningite tuberculosa,1,1,1,0,,,,0.0
2026,510517,JURUENA,JUINA,Outras etiologias,1,0,0,0,,,,
2026,510520,JUSCIMEIRA,RONDONOPOLIS,Meningite não especificada,1,1,1,0,,,,0.0
2026,510525,LUCAS DO RIO VERDE,SINOP,Outras etiologias,1,0,1,0,,,,
2026,510550,VILA BELA DA S TRINDADE,PONTES E LACERDA,Meningite bacteriana/outras bactérias,1,1,1,0,,,,0.0
2026,510550,VILA BELA DA S TRINDADE,PONTES E LACERDA,Meningite não especificada,1,1,1,1,,,,100.0
2026,510558,MARCELANDIA,COLIDER,Outras etiologias,1,0,1,0,,,,
2026,510562,MIRASSOL D OESTE,CACERES,Outras etiologias,1,0,1,0,,,,
2026,510618,NOVA LACERDA,PONTES E LACERDA,Meningite não especificada,1,1,1,0,,,,0.0
2026,510619,NOVA SANTA HELENA,COLIDER,Outras etiologias,3,0,3,0,,,,
2026,510620,NOVA BRASILANDIA,CUIABA,Outras etiologias,2,0,2,0,,,,
2026,510622,NOVA MUTUM,SINOP,Outras etiologias,2,0,2,0,,,,
2026,510623,NOVA OLIMPIA,TANGARA DA SERRA,Outras etiologias,1,0,1,0,,,,
2026,510627,NOVO HORIZONTE DO NORTE,JUARA,Outras etiologias,1,0,1,0,,,,
2026,510628,NOVO SAO JOAQUIM,BARRA DO GARCAS,Outras etiologias,2,0,1,0,,,,
2026,510629,PARANAITA,ALTA FLORESTA,Outras etiologias,2,0,2,0,,,,
2026,510642,PEIXOTO DE AZEVEDO,PEIXOTO DE AZEVEDO,Outras etiologias,1,0,0,0,,,,
2026,510675,PONTES E LACERDA,PONTES E LACERDA,Outras etiologias,1,0,1,0,,,,
2026,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,Meningite pneumocócica,1,1,1,0,,,,0.0
2026,510704,PRIMAVERA DO LESTE,RONDONOPOLIS,Meningite por Hib/Hemófilo,1,1,1,0,,,,0.0
2026,510710,SAO JOSE DOS QUATRO MARCOS,CACERES,Meningite não especificada,1,1,1,0,,,,0.0
2026,510710,SAO JOSE DOS QUATRO MARCOS,CACERES,Meningite viral/asséptica,1,1,1,0,,,,0.0
2026,510724,SANTA CARMEM,SINOP,Meningite viral/asséptica,1,1,1,0,,,,0.0
2026,510730,SAO JOSE DO RIO CLARO,DIAMANTINO,Meningite bacteriana/outras bactérias,1,1,1,0,,,,0.0
2026,510730,SAO JOSE DO RIO CLARO,DIAMANTINO,Meningite não especificada,1,1,1,0,,,,0.0
2026,510730,SAO JOSE DO RIO CLARO,DIAMANTINO,Outras etiologias,2,0,2,0,,,,
2026,510735,SAO JOSE DO XINGU,PORTO ALEGRE DO NORTE,Outras etiologias,2,0,2,0,,,,
2026,510760,RONDONOPOLIS,RONDONOPOLIS,Meningite bacteriana/outras bactérias,1,1,1,0,,,,0.0
2026,510760,RONDONOPOLIS,RONDONOPOLIS,Meningite não especificada,4,4,4,0,,,,0.0
2026,510760,RONDONOPOLIS,RONDONOPOLIS,Meningite pneumocócica,1,1,1,0,,,,0.0
2026,510760,RONDONOPOLIS,RONDONOPOLIS,Meningite tuberculosa,1,1,1,0,,,,0.0
2026,510760,RONDONOPOLIS,RONDONOPOLIS,Outras etiologias,1,0,1,0,,,,
2026,510780,SANTO ANTONIO DO LEVERGER,CUIABA,Outras etiologias,1,0,1,0,,,,
2026,510790,SINOP,SINOP,Doença meningocócica,2,2,2,2,,,,100.0
2026,510790,SINOP,SINOP,Meningite bacteriana/outras bactérias,1,1,1,0,,,,0.0
2026,510790,SINOP,SINOP,Outras etiologias,17,0,13,0,,,,
2026,510792,SORRISO,SINOP,Meningite bacteriana/outras bactérias,1,1,1,1,,,,100.0
2026,510792,SORRISO,SINOP,Meningite não especificada,2,2,2,2,,,,100.0
2026,510792,SORRISO,SINOP,Meningite pneumocócica,2,2,2,0,,,,0.0
