ano_dose_v34,codigo_municipio_v34,municipio_v34,regional_v34,imuno_grupo_v34,faixa_risco_v34,n_doses
2023,510040,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,450
2023,510682,,CACERES,Penta/Hexa (Hib),Ignorado,445
2023,510780,,CUIABA,Penta/Hexa (Hib),Ignorado,443
2023,510517,,JUINA,Penta/Hexa (Hib),Ignorado,441
2023,510305,,SINOP,Penta/Hexa (Hib),Ignorado,429
2023,510385,,AGUA BOA,Penta/Hexa (Hib),Ignorado,428
2023,510718,,AGUA BOA,Penta/Hexa (Hib),Ignorado,423
2023,510710,,CACERES,Penta/Hexa (Hib),Ignorado,399
2023,510615,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,397
2023,510677,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,394
2023,510770,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,389
2023,510629,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,379
2023,510460,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,376
2023,510610,,CUIABA,Penta/Hexa (Hib),Ignorado,369
2023,510558,,COLIDER,Penta/Hexa (Hib),Ignorado,365
2023,510850,,SINOP,Penta/Hexa (Hib),Ignorado,363
2023,510030,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,355
2023,510895,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,343
2023,510337,,JUINA,Penta/Hexa (Hib),Ignorado,338
2023,510621,,COLIDER,Penta/Hexa (Hib),Ignorado,338
2023,510130,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,336
2023,510268,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,334
2023,510080,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,329
2023,510279,,ALTA FLORESTA,Penta/Hexa (Hib),Ignorado,324
2023,510617,,AGUA BOA,Penta/Hexa (Hib),Ignorado,324
2023,510626,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,320
2023,510520,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,318
2023,510060,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,315
2023,510805,,PEIXOTO DE AZEVEDO,Penta/Hexa (Hib),Ignorado,287
2023,510454,,SINOP,Penta/Hexa (Hib),Ignorado,286
2023,510452,,SINOP,Penta/Hexa (Hib),Ignorado,285
2023,510420,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,240
2023,510035,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,229
2023,510628,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,228
2023,510360,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,226
2023,510890,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,225
2023,510777,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,224
2023,510500,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,220
2023,510185,,AGUA BOA,Penta/Hexa (Hib),Ignorado,210
2023,510345,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,210
2023,510618,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,210
2023,510735,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,204
2023,510269,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,195
2023,510010,,CUIABA,Penta/Hexa (Hib),Ignorado,182
2023,510285,,JUINA,Penta/Hexa (Hib),Ignorado,181
2023,510680,,JUARA,Penta/Hexa (Hib),Ignorado,181
2023,510490,,CUIABA,Penta/Hexa (Hib),Ignorado,179
2023,510779,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,176
2023,510390,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,175
2023,510724,,SINOP,Penta/Hexa (Hib),Ignorado,171
2023,510455,,COLIDER,Penta/Hexa (Hib),Ignorado,170
2023,510830,,SINOP,Penta/Hexa (Hib),Ignorado,167
2023,510523,,CACERES,Penta/Hexa (Hib),Ignorado,162
2023,510050,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,159
2023,510720,,CACERES,Penta/Hexa (Hib),Ignorado,157
2023,510665,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,156
2023,510880,,COLIDER,Penta/Hexa (Hib),Ignorado,155
2023,510343,,CACERES,Penta/Hexa (Hib),Ignorado,153
2023,510600,,DIAMANTINO,Penta/Hexa (Hib),Ignorado,149
2023,510336,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,147
2023,510619,,COLIDER,Penta/Hexa (Hib),Ignorado,144
2023,510885,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,143
2023,510310,,AGUA BOA,Penta/Hexa (Hib),Ignorado,142
2023,510100,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,141
2023,510620,,CUIABA,Penta/Hexa (Hib),Ignorado,131
2023,510645,,CUIABA,Penta/Hexa (Hib),Ignorado,122
2023,510160,,CUIABA,Penta/Hexa (Hib),Ignorado,120
2023,510775,,CACERES,Penta/Hexa (Hib),Ignorado,118
2023,510820,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,117
2023,510776,,SINOP,Penta/Hexa (Hib),Ignorado,116
2023,510740,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,115
2023,510835,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,103
2023,510774,,PORTO ALEGRE DO NORTE,Penta/Hexa (Hib),Ignorado,102
2023,510627,,JUARA,Penta/Hexa (Hib),Ignorado,94
2023,510631,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,92
2023,510530,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,90
2023,510395,,CACERES,Penta/Hexa (Hib),Ignorado,85
2023,510380,,PONTES E LACERDA,Penta/Hexa (Hib),Ignorado,83
2023,510450,,CACERES,Penta/Hexa (Hib),Ignorado,83
2023,510719,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,82
2023,510810,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,79
2023,510726,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,73
2023,510757,,Sem regional,Penta/Hexa (Hib),Ignorado,69
2023,510729,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,62
2023,510788,,SAO FELIX DO ARAGUAIA,Penta/Hexa (Hib),Ignorado,61
2023,510715,,CACERES,Penta/Hexa (Hib),Ignorado,59
2023,510685,,TANGARA DA SERRA,Penta/Hexa (Hib),Ignorado,56
2023,510670,,BARRA DO GARCAS,Penta/Hexa (Hib),Ignorado,45
2023,510120,,RONDONOPOLIS,Penta/Hexa (Hib),Ignorado,15
2022,510340,,CUIABA,Hib,Ignorado,32052
2022,510840,,CUIABA,Hib,Ignorado,17319
2022,510790,,SINOP,Hib,Ignorado,15282
2022,510525,,SINOP,Hib,Ignorado,9839
2022,510792,,SINOP,Hib,Ignorado,8413
2022,510760,,RONDONOPOLIS,Hib,Ignorado,8367
2022,510704,,RONDONOPOLIS,Hib,Ignorado,6864
2022,510795,,TANGARA DA SERRA,Hib,Ignorado,6728
2022,510267,,RONDONOPOLIS,Hib,Ignorado,5417
2022,510263,,TANGARA DA SERRA,Hib,Ignorado,5351
2022,510250,,CACERES,Hib,Ignorado,4668
2022,510622,,SINOP,Hib,Ignorado,4569
2022,510706,,AGUA BOA,Hib,Ignorado,4230
2022,510180,,BARRA DO GARCAS,Hib,Ignorado,3821
2022,510860,,PORTO ALEGRE DO NORTE,Hib,Ignorado,3743
2022,510675,,PONTES E LACERDA,Hib,Ignorado,3387
2022,510510,,JUARA,Hib,Ignorado,3185
2022,510515,,JUINA,Hib,Ignorado,2997
2022,510625,,BARRA DO GARCAS,Hib,Ignorado,2826
2022,510730,,DIAMANTINO,Hib,Ignorado,2706
2022,510630,,RONDONOPOLIS,Hib,Ignorado,2689
2022,510025,,ALTA FLORESTA,Hib,Ignorado,2482
2022,510350,,DIAMANTINO,Hib,Ignorado,2392
2022,510320,,COLIDER,Hib,Ignorado,2340
2022,510682,,CACERES,Hib,Ignorado,2339
2022,510190,,JUINA,Hib,Ignorado,2205
2022,510170,,TANGARA DA SERRA,Hib,Ignorado,2180
2022,510562,,CACERES,Hib,Ignorado,2038
2022,510410,,PEIXOTO DE AZEVEDO,Hib,Ignorado,2036
2022,510787,,TANGARA DA SERRA,Hib,Ignorado,2032
2022,510642,,PEIXOTO DE AZEVEDO,Hib,Ignorado,1921
2022,510700,,RONDONOPOLIS,Hib,Ignorado,1911
2022,510020,,AGUA BOA,Hib,Ignorado,1825
2022,510140,,JUINA,Hib,Ignorado,1789
2022,510650,,CUIABA,Hib,Ignorado,1738
2022,510710,,CACERES,Hib,Ignorado,1548
2022,510480,,RONDONOPOLIS,Hib,Ignorado,1481
2022,510850,,SINOP,Hib,Ignorado,1395
2022,510628,,BARRA DO GARCAS,Hib,Ignorado,1351
2022,510770,,DIAMANTINO,Hib,Ignorado,1324
2022,510624,,SINOP,Hib,Ignorado,1286
2022,510270,,AGUA BOA,Hib,Ignorado,1224
2022,510330,,PONTES E LACERDA,Hib,Ignorado,1189
2022,510780,,CUIABA,Hib,Ignorado,1167
2022,510805,,PEIXOTO DE AZEVEDO,Hib,Ignorado,1163
2022,510517,,JUINA,Hib,Ignorado,1147
2022,510300,,CUIABA,Hib,Ignorado,1136
2022,510560,,PEIXOTO DE AZEVEDO,Hib,Ignorado,1127
2022,510550,,PONTES E LACERDA,Hib,Ignorado,1103
2022,510125,,CACERES,Hib,Ignorado,1102
2022,510325,,JUINA,Hib,Ignorado,1058
2022,510623,,TANGARA DA SERRA,Hib,Ignorado,937
2022,510370,,SINOP,Hib,Ignorado,914
2022,510794,,JUARA,Hib,Ignorado,913
2022,510050,,DIAMANTINO,Hib,Ignorado,890
2022,510030,,RONDONOPOLIS,Hib,Ignorado,886
2022,510080,,ALTA FLORESTA,Hib,Ignorado,854
2022,510590,,DIAMANTINO,Hib,Ignorado,822
2022,510040,,RONDONOPOLIS,Hib,Ignorado,768
2022,510677,,PORTO ALEGRE DO NORTE,Hib,Ignorado,766
2022,510260,,BARRA DO GARCAS,Hib,Ignorado,759
2022,510785,,SAO FELIX DO ARAGUAIA,Hib,Ignorado,755
2022,510335,,PORTO ALEGRE DO NORTE,Hib,Ignorado,738
2022,510160,,CUIABA,Hib,Ignorado,729
2022,510279,,ALTA FLORESTA,Hib,Ignorado,716
2022,510452,,SINOP,Hib,Ignorado,707
2022,510610,,CUIABA,Hib,Ignorado,686
2022,510637,,RONDONOPOLIS,Hib,Ignorado,651
2022,510130,,TANGARA DA SERRA,Hib,Ignorado,637
2022,510800,,SINOP,Hib,Ignorado,628
2022,510895,,ALTA FLORESTA,Hib,Ignorado,621
2022,510621,,COLIDER,Hib,Ignorado,615
2022,510420,,RONDONOPOLIS,Hib,Ignorado,607
2022,510520,,RONDONOPOLIS,Hib,Ignorado,599
2022,510460,,RONDONOPOLIS,Hib,Ignorado,590
2022,510385,,AGUA BOA,Hib,Ignorado,573
2022,510035,,SAO FELIX DO ARAGUAIA,Hib,Ignorado,572
2022,510615,,ALTA FLORESTA,Hib,Ignorado,566
2022,510305,,SINOP,Hib,Ignorado,563
2022,510645,,CUIABA,Hib,Ignorado,539
2022,510060,,RONDONOPOLIS,Hib,Ignorado,535
2022,510490,,CUIABA,Hib,Ignorado,525
2022,510718,,AGUA BOA,Hib,Ignorado,516
2022,510185,,AGUA BOA,Hib,Ignorado,489
2022,510558,,COLIDER,Hib,Ignorado,478
2022,510454,,SINOP,Hib,Ignorado,472
2022,510345,,TANGARA DA SERRA,Hib,Ignorado,461
2022,510360,,RONDONOPOLIS,Hib,Ignorado,457
2022,510523,,CACERES,Hib,Ignorado,452
2022,510776,,SINOP,Hib,Ignorado,442
2022,510629,,ALTA FLORESTA,Hib,Ignorado,428
2022,510310,,AGUA BOA,Hib,Ignorado,425
2022,510735,,PORTO ALEGRE DO NORTE,Hib,Ignorado,419
2022,510268,,PONTES E LACERDA,Hib,Ignorado,413
2022,510777,,PORTO ALEGRE DO NORTE,Hib,Ignorado,409
2022,510455,,COLIDER,Hib,Ignorado,405
2022,510337,,JUINA,Hib,Ignorado,402
2022,510010,,CUIABA,Hib,Ignorado,377
2022,510617,,AGUA BOA,Hib,Ignorado,375
2022,510600,,DIAMANTINO,Hib,Ignorado,372
2022,510343,,CACERES,Hib,Ignorado,365
2022,510680,,JUARA,Hib,Ignorado,365
2022,510726,,TANGARA DA SERRA,Hib,Ignorado,360
2022,510665,,BARRA DO GARCAS,Hib,Ignorado,352
2022,510885,,TANGARA DA SERRA,Hib,Ignorado,336
2022,510626,,PEIXOTO DE AZEVEDO,Hib,Ignorado,335
2022,510890,,DIAMANTINO,Hib,Ignorado,325
2022,510500,,PONTES E LACERDA,Hib,Ignorado,322
2022,510619,,COLIDER,Hib,Ignorado,318
2022,510740,,RONDONOPOLIS,Hib,Ignorado,314
2022,510880,,COLIDER,Hib,Ignorado,273
2022,510450,,CACERES,Hib,Ignorado,271
2022,510390,,BARRA DO GARCAS,Hib,Ignorado,265
2022,510618,,PONTES E LACERDA,Hib,Ignorado,258
2022,510779,,RONDONOPOLIS,Hib,Ignorado,256
2022,510627,,JUARA,Hib,Ignorado,251
2022,510830,,SINOP,Hib,Ignorado,247
2022,510720,,CACERES,Hib,Ignorado,243
2022,510775,,CACERES,Hib,Ignorado,233
2022,510285,,JUINA,Hib,Ignorado,223
2022,510620,,CUIABA,Hib,Ignorado,223
2022,510269,,PORTO ALEGRE DO NORTE,Hib,Ignorado,217
2022,510395,,CACERES,Hib,Ignorado,209
2022,510724,,SINOP,Hib,Ignorado,208
2022,510336,,PONTES E LACERDA,Hib,Ignorado,198
2022,510685,,TANGARA DA SERRA,Hib,Ignorado,174
2022,510820,,BARRA DO GARCAS,Hib,Ignorado,167
2022,510631,,SAO FELIX DO ARAGUAIA,Hib,Ignorado,155
2022,510774,,PORTO ALEGRE DO NORTE,Hib,Ignorado,154
2022,510788,,SAO FELIX DO ARAGUAIA,Hib,Ignorado,154
2022,510810,,RONDONOPOLIS,Hib,Ignorado,151
2022,510719,,BARRA DO GARCAS,Hib,Ignorado,148
2022,510380,,PONTES E LACERDA,Hib,Ignorado,144
2022,510100,,BARRA DO GARCAS,Hib,Ignorado,140
2022,510729,,RONDONOPOLIS,Hib,Ignorado,134
2022,510835,,PONTES E LACERDA,Hib,Ignorado,128
2022,510715,,CACERES,Hib,Ignorado,81
2022,510530,,SAO FELIX DO ARAGUAIA,Hib,Ignorado,74
2022,510670,,BARRA DO GARCAS,Hib,Ignorado,59
2022,510757,,Sem regional,Hib,Ignorado,59
2022,510120,,RONDONOPOLIS,Hib,Ignorado,33
2022,510100,,BARRA DO GARCAS,MenACWY,Ignorado,169
2022,510340,,CUIABA,MenACWY,Ignorado,38
2022,510285,,JUINA,MenACWY,Ignorado,17
2022,510490,,CUIABA,MenACWY,Ignorado,12
2022,510180,,BARRA DO GARCAS,MenACWY,Ignorado,11
2022,510350,,DIAMANTINO,MenACWY,Ignorado,8
2022,510740,,RONDONOPOLIS,MenACWY,Ignorado,6
2022,510790,,SINOP,MenACWY,Ignorado,6
2022,510267,,RONDONOPOLIS,MenACWY,Ignorado,5
2022,510515,,JUINA,MenACWY,Ignorado,5
2022,510025,,ALTA FLORESTA,MenACWY,Ignorado,4
2022,510810,,RONDONOPOLIS,MenACWY,Ignorado,4
2022,510840,,CUIABA,MenACWY,Ignorado,4
2022,510050,,DIAMANTINO,MenACWY,Ignorado,3
2022,510130,,TANGARA DA SERRA,MenACWY,Ignorado,3
2022,510170,,TANGARA DA SERRA,MenACWY,Ignorado,3
2022,510345,,TANGARA DA SERRA,MenACWY,Ignorado,3
2022,510631,,SAO FELIX DO ARAGUAIA,MenACWY,Ignorado,3
2022,510263,,TANGARA DA SERRA,MenACWY,Ignorado,2
2022,510370,,SINOP,MenACWY,Ignorado,2
2022,510395,,CACERES,MenACWY,Ignorado,2
2022,510500,,PONTES E LACERDA,MenACWY,Ignorado,2
2022,510600,,DIAMANTINO,MenACWY,Ignorado,2
2022,510610,,CUIABA,MenACWY,Ignorado,2
2022,510620,,CUIABA,MenACWY,Ignorado,2
2022,510621,,COLIDER,MenACWY,Ignorado,2
2022,510622,,SINOP,MenACWY,Ignorado,2
2022,510785,,SAO FELIX DO ARAGUAIA,MenACWY,Ignorado,2
2022,510794,,JUARA,MenACWY,Ignorado,2
2022,510030,,RONDONOPOLIS,MenACWY,Ignorado,1
2022,510035,,SAO FELIX DO ARAGUAIA,MenACWY,Ignorado,1
2022,510060,,RONDONOPOLIS,MenACWY,Ignorado,1
2022,510250,,CACERES,MenACWY,Ignorado,1
2022,510310,,AGUA BOA,MenACWY,Ignorado,1
2022,510330,,PONTES E LACERDA,MenACWY,Ignorado,1
2022,510380,,PONTES E LACERDA,MenACWY,Ignorado,1
2022,510480,,RONDONOPOLIS,MenACWY,Ignorado,1
2022,510525,,SINOP,MenACWY,Ignorado,1
2022,510560,,PEIXOTO DE AZEVEDO,MenACWY,Ignorado,1
2022,510682,,CACERES,MenACWY,Ignorado,1
2022,510700,,RONDONOPOLIS,MenACWY,Ignorado,1
2022,510710,,CACERES,MenACWY,Ignorado,1
2022,510726,,TANGARA DA SERRA,MenACWY,Ignorado,1
2022,510730,,DIAMANTINO,MenACWY,Ignorado,1
2022,510780,,CUIABA,MenACWY,Ignorado,1
2022,510792,,SINOP,MenACWY,Ignorado,1
2022,510795,,TANGARA DA SERRA,MenACWY,Ignorado,1
2022,510805,,PEIXOTO DE AZEVEDO,MenACWY,Ignorado,1
2022,510340,,CUIABA,MenC,Ignorado,146
2022,510790,,SINOP,MenC,Ignorado,90
2022,510525,,SINOP,MenC,Ignorado,38
2022,510267,,RONDONOPOLIS,MenC,Ignorado,28
2022,510020,,AGUA BOA,MenC,Ignorado,26
2022,510180,,BARRA DO GARCAS,MenC,Ignorado,25
2022,510620,,CUIABA,MenC,Ignorado,22
2022,510785,,SAO FELIX DO ARAGUAIA,MenC,Ignorado,20
2022,510760,,RONDONOPOLIS,MenC,Ignorado,14
2022,510270,,AGUA BOA,MenC,Ignorado,12
2022,510370,,SINOP,MenC,Ignorado,12
2022,510520,,RONDONOPOLIS,MenC,Ignorado,12
2022,510682,,CACERES,MenC,Ignorado,12
2022,510515,,JUINA,MenC,Ignorado,11
2022,510840,,CUIABA,MenC,Ignorado,11
2022,510622,,SINOP,MenC,Ignorado,10
2022,510170,,TANGARA DA SERRA,MenC,Ignorado,9
2022,510420,,RONDONOPOLIS,MenC,Ignorado,8
2022,510300,,CUIABA,MenC,Ignorado,7
2022,510350,,DIAMANTINO,MenC,Ignorado,7
2022,510650,,CUIABA,MenC,Ignorado,7
2022,510120,,RONDONOPOLIS,MenC,Ignorado,6
2022,510617,,AGUA BOA,MenC,Ignorado,6
2022,510190,,JUINA,MenC,Ignorado,5
2022,510263,,TANGARA DA SERRA,MenC,Ignorado,5
2022,510665,,BARRA DO GARCAS,MenC,Ignorado,5
2022,510704,,RONDONOPOLIS,MenC,Ignorado,5
2022,510706,,AGUA BOA,MenC,Ignorado,5
2022,510787,,TANGARA DA SERRA,MenC,Ignorado,5
2022,510794,,JUARA,MenC,Ignorado,5
2022,510730,,DIAMANTINO,MenC,Ignorado,4
2022,510885,,TANGARA DA SERRA,MenC,Ignorado,4
2022,510050,,DIAMANTINO,MenC,Ignorado,3
2022,510100,,BARRA DO GARCAS,MenC,Ignorado,3
2022,510285,,JUINA,MenC,Ignorado,3
2022,510305,,SINOP,MenC,Ignorado,3
2022,510320,,COLIDER,MenC,Ignorado,3
2022,510560,,PEIXOTO DE AZEVEDO,MenC,Ignorado,3
2022,510724,,SINOP,MenC,Ignorado,3
2022,510726,,TANGARA DA SERRA,MenC,Ignorado,3
2022,510025,,ALTA FLORESTA,MenC,Ignorado,2
2022,510030,,RONDONOPOLIS,MenC,Ignorado,2
2022,510035,,SAO FELIX DO ARAGUAIA,MenC,Ignorado,2
2022,510130,,TANGARA DA SERRA,MenC,Ignorado,2
2022,510360,,RONDONOPOLIS,MenC,Ignorado,2
2022,510480,,RONDONOPOLIS,MenC,Ignorado,2
2022,510610,,CUIABA,MenC,Ignorado,2
2022,510621,,COLIDER,MenC,Ignorado,2
2022,510735,,PORTO ALEGRE DO NORTE,MenC,Ignorado,2
2022,510795,,TANGARA DA SERRA,MenC,Ignorado,2
2022,510800,,SINOP,MenC,Ignorado,2
2022,510810,,RONDONOPOLIS,MenC,Ignorado,2
2022,510850,,SINOP,MenC,Ignorado,2
2022,510040,,RONDONOPOLIS,MenC,Ignorado,1
2022,510060,,RONDONOPOLIS,MenC,Ignorado,1
2022,510279,,ALTA FLORESTA,MenC,Ignorado,1
2022,510325,,JUINA,MenC,Ignorado,1
2022,510410,,PEIXOTO DE AZEVEDO,MenC,Ignorado,1
2022,510452,,SINOP,MenC,Ignorado,1
2022,510558,,COLIDER,MenC,Ignorado,1
2022,510590,,DIAMANTINO,MenC,Ignorado,1
2022,510615,,ALTA FLORESTA,MenC,Ignorado,1
2022,510642,,PEIXOTO DE AZEVEDO,MenC,Ignorado,1
2022,510675,,PONTES E LACERDA,MenC,Ignorado,1
2022,510680,,JUARA,MenC,Ignorado,1
2022,510700,,RONDONOPOLIS,MenC,Ignorado,1
2022,510718,,AGUA BOA,MenC,Ignorado,1
2022,510792,,SINOP,MenC,Ignorado,1
2022,510830,,SINOP,MenC,Ignorado,1
2022,510860,,PORTO ALEGRE DO NORTE,MenC,Ignorado,1
2022,510340,,CUIABA,Meningocócica (outra),Ignorado,24127
2022,510840,,CUIABA,Meningocócica (outra),Ignorado,12973
2022,510790,,SINOP,Meningocócica (outra),Ignorado,10098
2022,510760,,RONDONOPOLIS,Meningocócica (outra),Ignorado,9543
2022,510792,,SINOP,Meningocócica (outra),Ignorado,5095
2022,510795,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,4724
2022,510525,,SINOP,Meningocócica (outra),Ignorado,4541
2022,510704,,RONDONOPOLIS,Meningocócica (outra),Ignorado,4359
2022,510250,,CACERES,Meningocócica (outra),Ignorado,3414
2022,510267,,RONDONOPOLIS,Meningocócica (outra),Ignorado,3368
2022,510622,,SINOP,Meningocócica (outra),Ignorado,3062
2022,510706,,AGUA BOA,Meningocócica (outra),Ignorado,2741
2022,510675,,PONTES E LACERDA,Meningocócica (outra),Ignorado,2711
2022,510025,,ALTA FLORESTA,Meningocócica (outra),Ignorado,2660
2022,510180,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,2642
2022,510263,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,2608
2022,510860,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,2261
2022,510642,,PEIXOTO DE AZEVEDO,Meningocócica (outra),Ignorado,2177
2022,510625,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,2140
2022,510515,,JUINA,Meningocócica (outra),Ignorado,2138
2022,510335,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,2093
2022,510510,,JUARA,Meningocócica (outra),Ignorado,1907
2022,510650,,CUIABA,Meningocócica (outra),Ignorado,1740
2022,510320,,COLIDER,Meningocócica (outra),Ignorado,1680
2022,510480,,RONDONOPOLIS,Meningocócica (outra),Ignorado,1680
2022,510020,,AGUA BOA,Meningocócica (outra),Ignorado,1673
2022,510787,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,1633
2022,510630,,RONDONOPOLIS,Meningocócica (outra),Ignorado,1577
2022,510170,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,1441
2022,510562,,CACERES,Meningocócica (outra),Ignorado,1383
2022,510350,,DIAMANTINO,Meningocócica (outra),Ignorado,1370
2022,510325,,JUINA,Meningocócica (outra),Ignorado,1343
2022,510270,,AGUA BOA,Meningocócica (outra),Ignorado,1332
2022,510560,,PEIXOTO DE AZEVEDO,Meningocócica (outra),Ignorado,1326
2022,510410,,PEIXOTO DE AZEVEDO,Meningocócica (outra),Ignorado,1185
2022,510300,,CUIABA,Meningocócica (outra),Ignorado,1171
2022,510260,,BARRA DO GARCAS,Meningocócica (outra),Ignorado,1150
2022,510794,,JUARA,Meningocócica (outra),Ignorado,1150
2022,510140,,JUINA,Meningocócica (outra),Ignorado,1130
2022,510710,,CACERES,Meningocócica (outra),Ignorado,1056
2022,510677,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,1024
2022,510700,,RONDONOPOLIS,Meningocócica (outra),Ignorado,996
2022,510624,,SINOP,Meningocócica (outra),Ignorado,983
2022,510730,,DIAMANTINO,Meningocócica (outra),Ignorado,932
2022,510682,,CACERES,Meningocócica (outra),Ignorado,928
2022,510190,,JUINA,Meningocócica (outra),Ignorado,923
2022,510330,,PONTES E LACERDA,Meningocócica (outra),Ignorado,887
2022,510850,,SINOP,Meningocócica (outra),Ignorado,876
2022,510517,,JUINA,Meningocócica (outra),Ignorado,858
2022,510800,,SINOP,Meningocócica (outra),Ignorado,843
2022,510590,,DIAMANTINO,Meningocócica (outra),Ignorado,810
2022,510125,,CACERES,Meningocócica (outra),Ignorado,804
2022,510550,,PONTES E LACERDA,Meningocócica (outra),Ignorado,764
2022,510805,,PEIXOTO DE AZEVEDO,Meningocócica (outra),Ignorado,736
2022,510030,,RONDONOPOLIS,Meningocócica (outra),Ignorado,723
2022,510558,,COLIDER,Meningocócica (outra),Ignorado,719
2022,510370,,SINOP,Meningocócica (outra),Ignorado,718
2022,510623,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,718
2022,510780,,CUIABA,Meningocócica (outra),Ignorado,703
2022,510615,,ALTA FLORESTA,Meningocócica (outra),Ignorado,699
2022,510785,,SAO FELIX DO ARAGUAIA,Meningocócica (outra),Ignorado,690
2022,510040,,RONDONOPOLIS,Meningocócica (outra),Ignorado,655
2022,510523,,CACERES,Meningocócica (outra),Ignorado,648
2022,510718,,AGUA BOA,Meningocócica (outra),Ignorado,624
2022,510130,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,615
2022,510770,,DIAMANTINO,Meningocócica (outra),Ignorado,614
2022,510621,,COLIDER,Meningocócica (outra),Ignorado,594
2022,510610,,CUIABA,Meningocócica (outra),Ignorado,587
2022,510385,,AGUA BOA,Meningocócica (outra),Ignorado,585
2022,510895,,ALTA FLORESTA,Meningocócica (outra),Ignorado,570
2022,510279,,ALTA FLORESTA,Meningocócica (outra),Ignorado,565
2022,510629,,ALTA FLORESTA,Meningocócica (outra),Ignorado,565
2022,510080,,ALTA FLORESTA,Meningocócica (outra),Ignorado,545
2022,510060,,RONDONOPOLIS,Meningocócica (outra),Ignorado,537
2022,510454,,SINOP,Meningocócica (outra),Ignorado,516
2022,510268,,PONTES E LACERDA,Meningocócica (outra),Ignorado,506
2022,510360,,RONDONOPOLIS,Meningocócica (outra),Ignorado,505
2022,510460,,RONDONOPOLIS,Meningocócica (outra),Ignorado,505
2022,510520,,RONDONOPOLIS,Meningocócica (outra),Ignorado,470
2022,510637,,RONDONOPOLIS,Meningocócica (outra),Ignorado,466
2022,510305,,SINOP,Meningocócica (outra),Ignorado,427
2022,510626,,PEIXOTO DE AZEVEDO,Meningocócica (outra),Ignorado,408
2022,510452,,SINOP,Meningocócica (outra),Ignorado,400
2022,510777,,PORTO ALEGRE DO NORTE,Meningocócica (outra),Ignorado,385
2022,510345,,TANGARA DA SERRA,Meningocócica (outra),Ignorado,378
2022,510420,,RONDONOPOLIS,Meningocócica (outra),Ignorado,366
2022,510185,,AGUA BOA,Meningocócica (outra),Ignorado,365
2022,510500,,PONTES E LACERDA,Meningocócica (outra),Ignorado,352
2022,510618,,PONTES E LACERDA,Meningocócica (outra),Ignorado,346
